"uid","domainID","siteID","plotID","trapID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDate","collectDate","boutNumber","eventID","sampleID","daysOfTrapping","cupStatus","lidStatus","fluidLevel","trapReset","samplingProtocol","recordedBy","remarks","missingRecordsPerBoutQF","duplicateCollectionEventQF","compareSetCollectDateQF"
"5E1BAC31632541F484B3030C8083F895","D15","ONAQ","ONAQ_007","E","shrubScrub",40.212501,-112.467200,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_007.2014.02","ONAQ_007.E.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"11EF8F2132A64F98ADA74A06D422551C","D15","ONAQ","ONAQ_005","N","shrubScrub",40.180954,-112.431858,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_005.2014.02","ONAQ_005.N.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"5B67862BE8724F8CA11C70B81B5F2C12","D15","ONAQ","ONAQ_005","S","shrubScrub",40.180593,-112.431851,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_005.2014.02","ONAQ_005.S.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"D061C913FA2B445A9373F65B517220C8","D15","ONAQ","ONAQ_005","W","shrubScrub",40.180771,-112.432090,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_005.2014.02","ONAQ_005.W.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"A83AE63F8CC1488C8E07B91A345A46A8","D15","ONAQ","ONAQ_005","E","shrubScrub",40.180777,-112.431620,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_005.2014.02","ONAQ_005.E.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"4CB5B6EA23F44619A2104D6BC431A6CC","D15","ONAQ","ONAQ_004","W","shrubScrub",40.185935,-112.472717,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_004.2014.02","ONAQ_004.W.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"9B5A446926AD4811B9D20E2CDC469868","D15","ONAQ","ONAQ_004","E","shrubScrub",40.185941,-112.472247,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_004.2014.02","ONAQ_004.E.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"51707D0836FA4F9296ABF540CA11169B","D15","ONAQ","ONAQ_004","S","shrubScrub",40.185758,-112.472478,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_004.2014.02","ONAQ_004.S.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"B9BC8F367E4F426B87F3261D1622ED8E","D15","ONAQ","ONAQ_004","N","shrubScrub",40.186118,-112.472486,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_004.2014.02","ONAQ_004.N.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"4185FB868E5C4F3BA0E397BDB5C5B9BF","D15","ONAQ","ONAQ_003","E","shrubScrub",40.205924,-112.430041,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_003.2014.02","ONAQ_003.E.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"46A66C7A0F824393B4ECD1CAFFBEDBC6","D15","ONAQ","ONAQ_003","N","shrubScrub",40.206101,-112.430280,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_003.2014.02","ONAQ_003.N.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"225ADEBD56434D799430690CCCE83838","D15","ONAQ","ONAQ_003","S","shrubScrub",40.205741,-112.430273,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_003.2014.02","ONAQ_003.S.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"A396BBD5244C4049B6B35857AF3C5ABB","D15","ONAQ","ONAQ_003","W","shrubScrub",40.205918,-112.430511,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_003.2014.02","ONAQ_003.W.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"443026D8662A4A55B6D434AE6156024B","D15","ONAQ","ONAQ_002","E","shrubScrub",40.193320,-112.464300,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_002.2014.02","ONAQ_002.E.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"A265F91CA174487680A50C78DF4EC56E","D15","ONAQ","ONAQ_002","S","shrubScrub",40.193137,-112.464531,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_002.2014.02","ONAQ_002.S.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"28C72BBFC71C4C9B8A89E94D95B31ADA","D15","ONAQ","ONAQ_002","N","shrubScrub",40.193497,-112.464539,"WGS84",1.1,0.0,0.1,"2014-07-03","2014-07-17",2,"BET.ONAQ_002.2014.02","ONAQ_002.N.20140717",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"80D15B3C229449AFACBA23054F41C02A","D15","ONAQ","ONAQ_002","E","shrubScrub",40.193320,-112.464300,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_002.2014.03","ONAQ_002.E.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"92F545BDCB4B443DB3C62C096F2131EA","D15","ONAQ","ONAQ_012","N","evergreenForest",40.185124,-112.529548,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_012.2014.03","ONAQ_012.N.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"C3B790551DCB43A8833B8F0F5078DCE3","D15","ONAQ","ONAQ_012","E","evergreenForest",40.184947,-112.529309,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_012.2014.03","ONAQ_012.E.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"1961FB1601FE43D0927677AC7B9631DB","D15","ONAQ","ONAQ_012","W","evergreenForest",40.184941,-112.529778,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_012.2014.03","ONAQ_012.W.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"319EA58BCDDC4BB3A0CE8DBB990A76EF","D15","ONAQ","ONAQ_012","S","evergreenForest",40.184764,-112.529539,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_012.2014.03","ONAQ_012.S.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"B2B1AAB955744319A27DEB53361F1E2B","D15","ONAQ","ONAQ_010","E","evergreenForest",40.201046,-112.496895,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_010.2014.03","ONAQ_010.E.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"0CA380F6A4B7452F9A82FE3384B36CD0","D15","ONAQ","ONAQ_010","W","evergreenForest",40.201040,-112.497364,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_010.2014.03","ONAQ_010.W.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"8377E5C02A784DB0842A1767EA73C834","D15","ONAQ","ONAQ_010","S","evergreenForest",40.200863,-112.497125,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_010.2014.03","ONAQ_010.S.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"F5E1F13060EA49ACB799EB4F53F34D55","D15","ONAQ","ONAQ_010","N","evergreenForest",40.201224,-112.497133,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_010.2014.03","ONAQ_010.N.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"D59844F3E06E44629BD0546EA8CD4A6A","D15","ONAQ","ONAQ_009","E","shrubScrub",40.160806,-112.471015,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_009.2014.03","ONAQ_009.E.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"EC260210A55D460FB5CC2146C1A3B3E3","D15","ONAQ","ONAQ_009","N","shrubScrub",40.160983,-112.471253,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_009.2014.03","ONAQ_009.N.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"3E4B060B29D844039C8818494FA6AE4B","D15","ONAQ","ONAQ_009","S","shrubScrub",40.160623,-112.471246,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_009.2014.03","ONAQ_009.S.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"B1CC21A221684223B01585592D091268","D15","ONAQ","ONAQ_009","W","shrubScrub",40.160800,-112.471484,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_009.2014.03","ONAQ_009.W.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"789BEA3E5B2C49818977C35719862BD7","D15","ONAQ","ONAQ_008","N","evergreenForest",40.158719,-112.521578,"WGS84",1.2,0.0,0.2,"2014-07-17","2014-07-31",3,"BET.ONAQ_008.2014.03","ONAQ_008.N.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"3123EEC7451A461DB7267B5710E51F60","D15","ONAQ","ONAQ_008","S","evergreenForest",40.158358,-112.521570,"WGS84",1.2,0.0,0.2,"2014-07-17","2014-07-31",3,"BET.ONAQ_008.2014.03","ONAQ_008.S.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"1BB48DCD8B904F229B5EDC851F9F2477","D15","ONAQ","ONAQ_008","W","evergreenForest",40.158536,-112.521809,"WGS84",1.2,0.0,0.2,"2014-07-17","2014-07-31",3,"BET.ONAQ_008.2014.03","ONAQ_008.W.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"9DCB034325234A8CAB0C1312135BCC06","D15","ONAQ","ONAQ_008","E","evergreenForest",40.158542,-112.521339,"WGS84",1.2,0.0,0.2,"2014-07-17","2014-07-31",3,"BET.ONAQ_008.2014.03","ONAQ_008.E.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"D566C9B54C794D20A0CC52C0F5970921","D15","ONAQ","ONAQ_006","S","evergreenForest",40.164527,-112.547056,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_006.2014.03","ONAQ_006.S.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"A713FFA7C0874CF4B82466F3B86C5E14","D15","ONAQ","ONAQ_006","E","evergreenForest",40.164711,-112.546826,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_006.2014.03","ONAQ_006.E.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"8E6BCC24C76542ACBFF8DF77D84A357A","D15","ONAQ","ONAQ_006","W","evergreenForest",40.164704,-112.547295,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_006.2014.03","ONAQ_006.W.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"830DF2697C6D493F8A80E9C854B8F36E","D15","ONAQ","ONAQ_006","N","evergreenForest",40.164888,-112.547065,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_006.2014.03","ONAQ_006.N.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"240823472D5142BC833FD4F67E4F84BF","D15","ONAQ","ONAQ_007","E","shrubScrub",40.212501,-112.467200,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_007.2014.03","ONAQ_007.E.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"FB151386B6064C59AC56D7424FE27A92","D15","ONAQ","ONAQ_007","N","shrubScrub",40.212678,-112.467439,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_007.2014.03","ONAQ_007.N.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"410EE3BF45E5474795B98A93403AFE7F","D15","ONAQ","ONAQ_007","W","shrubScrub",40.212495,-112.467670,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_007.2014.03","ONAQ_007.W.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"A99A7D1210D64245A85E16927C248A48","D15","ONAQ","ONAQ_007","S","shrubScrub",40.212318,-112.467431,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_007.2014.03","ONAQ_007.S.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"CD8C458FE1DF4FA7B02DBDE8D4A52D8D","D15","ONAQ","ONAQ_005","N","shrubScrub",40.180954,-112.431858,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_005.2014.03","ONAQ_005.N.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"6FFCB1E2BA044DA1968A8A8DC3570211","D15","ONAQ","ONAQ_005","S","shrubScrub",40.180593,-112.431851,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_005.2014.03","ONAQ_005.S.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"61F915655C304179B5F9FB7829EE371D","D15","ONAQ","ONAQ_005","E","shrubScrub",40.180777,-112.431620,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_005.2014.03","ONAQ_005.E.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"E245C6A958924D698C78C9B1519675A7","D15","ONAQ","ONAQ_005","W","shrubScrub",40.180771,-112.432090,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_005.2014.03","ONAQ_005.W.20140731",14,"ok","ok","high","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","rain water appears to have gotten into the trap",0,0,0
"1C3AE339716941E9B88496EDF715111C","D15","ONAQ","ONAQ_004","S","shrubScrub",40.185758,-112.472478,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_004.2014.03","ONAQ_004.S.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"D6033DB229034C4EA239F205CBE9896F","D15","ONAQ","ONAQ_004","W","shrubScrub",40.185935,-112.472717,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_004.2014.03","ONAQ_004.W.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"8517BE6C77284FE398C544BF986838C5","D15","ONAQ","ONAQ_004","E","shrubScrub",40.185941,-112.472247,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_004.2014.03","ONAQ_004.E.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"6C2F4FC109BD431B8CAE17516C495A45","D15","ONAQ","ONAQ_004","N","shrubScrub",40.186118,-112.472486,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_004.2014.03","ONAQ_004.N.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","xwW9faweG9yezxUGEB9quDydrYQYJWI4","added 250mL PG",0,0,0
"5A0F1D8FA84747E59B88B71D722C13E5","D15","ONAQ","ONAQ_003","S","shrubScrub",40.205741,-112.430273,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_003.2014.03","ONAQ_003.S.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"E42521F489644477BEC0C9A6EE4A3B46","D15","ONAQ","ONAQ_003","W","shrubScrub",40.205918,-112.430511,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_003.2014.03","ONAQ_003.W.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"F7A29E344C3F4D9E8B187B4D0A87FA21","D15","ONAQ","ONAQ_003","N","shrubScrub",40.206101,-112.430280,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_003.2014.03","ONAQ_003.N.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"F0265A2BDC7446BE8ACDC2B0992B7828","D15","ONAQ","ONAQ_003","E","shrubScrub",40.205924,-112.430041,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_003.2014.03","ONAQ_003.E.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"1D1079DAF8EA454A8C32243AC0B156E3","D15","ONAQ","ONAQ_002","S","shrubScrub",40.193137,-112.464531,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_002.2014.03","ONAQ_002.S.20140731",14,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"140026D634DC422CBD5883DBA0E903A6","D15","ONAQ","ONAQ_002","W","shrubScrub",40.193314,-112.464770,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_002.2014.03","ONAQ_002.W.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"5DA00C7E6B28436BBCC546A03A1360DF","D15","ONAQ","ONAQ_002","N","shrubScrub",40.193497,-112.464539,"WGS84",1.1,0.0,0.1,"2014-07-17","2014-07-31",3,"BET.ONAQ_002.2014.03","ONAQ_002.N.20140731",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"D62366FE473E431BB82F794D30AAFD6B","D15","ONAQ","ONAQ_002","E","shrubScrub",40.193320,-112.464300,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_002.2014.04","ONAQ_002.E.20140814",14,"ok","ok","ok","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"A8D92E09CB764F7089F6E90A961C3B4F","D15","ONAQ","ONAQ_012","E","evergreenForest",40.184947,-112.529309,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_012.2014.04","ONAQ_012.E.20140814",14,"ok","ok","ok","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"357F502CE7F5433897A1DBCEBB647081","D15","ONAQ","ONAQ_012","S","evergreenForest",40.184764,-112.529539,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_012.2014.04","ONAQ_012.S.20140814",14,"ok","ok","ok","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM","significant digging around cup",0,0,0
"BD8355371EFA48D0823EC81F6989B0C1","D15","ONAQ","ONAQ_012","W","evergreenForest",40.184941,-112.529778,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_012.2014.04","ONAQ_012.W.20140814",14,"ok","ok","ok","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM","significant digging around cup",0,0,0
"6E7FDC698D214A4CA07ECF5D2B3C9FCA","D15","ONAQ","ONAQ_012","N","evergreenForest",40.185124,-112.529548,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_012.2014.04","ONAQ_012.N.20140814",14,"ok","ok","ok","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"BA930089C9C648EEBF562037E4BC266F","D15","ONAQ","ONAQ_010","E","evergreenForest",40.201046,-112.496895,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_010.2014.04","ONAQ_010.E.20140814",14,"disturbed","ok","ok","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ","lid was set high and cups were lifted above ground. Probably by rainwater-no beetles.",0,0,0
"F927A17AB1F04307A86F85EF2F7B5252","D15","ONAQ","ONAQ_010","S","evergreenForest",40.200863,-112.497125,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_010.2014.04","ONAQ_010.S.20140814",14,"ok","ok","ok","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"F361101927694CC89046101D78A54FD4","D15","ONAQ","ONAQ_010","N","evergreenForest",40.201224,-112.497133,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_010.2014.04","ONAQ_010.N.20140814",14,"ok","ok","low","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"D116F825BC9340899D9B7D65754966F6","D15","ONAQ","ONAQ_010","W","evergreenForest",40.201040,-112.497364,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_010.2014.04","ONAQ_010.W.20140814",14,"ok","ok","low","Y","NEON.DOC.014050","qnNRlNDF2ndv9+C3oWEt5IdhKZpI37LJ",,0,0,0
"A9EA475820E447B18759ACAB7CB68071","D15","ONAQ","ONAQ_009","S","shrubScrub",40.160623,-112.471246,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_009.2014.04","ONAQ_009.S.20140814",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM","Digging around cup but no disturbance otherwise",0,0,0
"C3C3FCCC180143078478AB6037FAFC1D","D15","ONAQ","ONAQ_009","W","shrubScrub",40.160800,-112.471484,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_009.2014.04","ONAQ_009.W.20140814",14,"ok","ok","ok","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"80576AF65EDA463E801BE3DE512A36D6","D15","ONAQ","ONAQ_009","E","shrubScrub",40.160806,-112.471015,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_009.2014.04","ONAQ_009.E.20140814",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"3B9B2AB15A9B4C4C9C0F155084026AEB","D15","ONAQ","ONAQ_009","N","shrubScrub",40.160983,-112.471253,"WGS84",1.1,0.0,0.1,"2014-07-31","2014-08-14",4,"BET.ONAQ_009.2014.04","ONAQ_009.N.20140814",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"1674BB85328A41B2AA98714F1BECDBC3","D15","ONAQ","ONAQ_008","W","evergreenForest",40.158536,-112.521809,"WGS84",1.2,0.0,0.2,"2014-07-31","2014-08-14",4,"BET.ONAQ_008.2014.04","ONAQ_008.W.20140814",14,"ok","ok","low","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
"4FF19D87CD9B4544BE577882CC298D3B","D15","ONAQ","ONAQ_008","N","evergreenForest",40.158719,-112.521578,"WGS84",1.2,0.0,0.2,"2014-07-31","2014-08-14",4,"BET.ONAQ_008.2014.04","ONAQ_008.N.20140814",14,"ok","ok","ok","Y","NEON.DOC.014050","B5YzZg28369xWGye0Wf9qxMwC1Zdm1gM",,0,0,0
